# r numerical_f exact_f
0.460693 0.290625 0.290626
0.460751 0.290645 0.290646
0.460809 0.290665 0.290666
0.460868 0.290685 0.290686
0.460926 0.290705 0.290706
0.460984 0.290724 0.290726
0.461043 0.290744 0.290745
0.461101 0.290764 0.290765
0.461159 0.290784 0.290785
0.461217 0.290804 0.290805
0.461276 0.290824 0.290825
0.461334 0.290843 0.290844
0.461392 0.290863 0.290864
0.461451 0.290883 0.290884
0.461509 0.290903 0.290904
0.461567 0.290923 0.290924
0.461626 0.290942 0.290943
0.461684 0.290962 0.290963
0.461742 0.290982 0.290983
0.461801 0.291002 0.291003
0.461859 0.291021 0.291023
0.461917 0.291041 0.291042
0.461976 0.291061 0.291062
0.462034 0.291081 0.291082
0.462092 0.291101 0.291102
0.462151 0.29112 0.291121
0.462209 0.29114 0.291141
0.462267 0.29116 0.291161
0.462326 0.29118 0.291181
0.462384 0.291199 0.2912
0.462442 0.291219 0.29122
0.462501 0.291239 0.29124
0.462559 0.291259 0.29126
0.462618 0.291278 0.291279
0.462676 0.291298 0.291299
0.462734 0.291318 0.291319
0.462793 0.291338 0.291339
0.462851 0.291357 0.291358
0.462909 0.291377 0.291378
0.462968 0.291397 0.291398
0.463026 0.291417 0.291418
0.463085 0.291436 0.291437
0.463143 0.291456 0.291457
0.463201 0.291476 0.291477
0.46326 0.291496 0.291497
0.463318 0.291515 0.291516
0.463377 0.291535 0.291536
0.463435 0.291555 0.291556
0.463493 0.291574 0.291575
0.463552 0.291594 0.291595
0.46361 0.291614 0.291615
0.463669 0.291633 0.291635
0.463727 0.291653 0.291654
0.463785 0.291673 0.291674
0.463844 0.291693 0.291694
0.463902 0.291712 0.291713
0.463961 0.291732 0.291733
0.464019 0.291752 0.291753
0.464078 0.291771 0.291772
0.464136 0.291791 0.291792
0.464194 0.291811 0.291812
0.464253 0.29183 0.291831
0.464311 0.29185 0.291851
0.46437 0.29187 0.291871
0.464428 0.291889 0.291891
0.464487 0.291909 0.29191
0.464545 0.291929 0.29193
0.464604 0.291948 0.29195
0.464662 0.291968 0.291969
0.46472 0.291988 0.291989
0.464779 0.292007 0.292009
0.464837 0.292027 0.292028
0.464896 0.292047 0.292048
0.464954 0.292066 0.292067
0.465013 0.292086 0.292087
0.465071 0.292106 0.292107
0.46513 0.292125 0.292126
0.465188 0.292145 0.292146
0.465247 0.292165 0.292166
0.465305 0.292184 0.292185
0.465364 0.292204 0.292205
0.465422 0.292224 0.292225
0.465481 0.292243 0.292244
0.465539 0.292263 0.292264
0.465598 0.292282 0.292283
0.465656 0.292302 0.292303
0.465715 0.292322 0.292323
0.465773 0.292341 0.292342
0.465832 0.292361 0.292362
0.46589 0.292381 0.292382
0.465949 0.2924 0.292401
0.466007 0.29242 0.292421
0.466066 0.292439 0.29244
0.466124 0.292459 0.29246
0.466183 0.292479 0.29248
0.466241 0.292498 0.292499
0.4663 0.292518 0.292519
0.466358 0.292537 0.292538
0.466417 0.292557 0.292558
0.466475 0.292577 0.292578
0.466534 0.292596 0.292597
0.466592 0.292616 0.292617
0.466651 0.292635 0.292636
0.46671 0.292655 0.292656
0.466768 0.292674 0.292675
0.466827 0.292694 0.292695
0.466885 0.292714 0.292715
0.466944 0.292733 0.292734
0.467002 0.292753 0.292754
0.467061 0.292772 0.292773
0.467119 0.292792 0.292793
0.467178 0.292811 0.292812
0.467237 0.292831 0.292832
0.467295 0.29285 0.292852
0.467354 0.29287 0.292871
0.467412 0.29289 0.292891
0.467471 0.292909 0.29291
0.467529 0.292929 0.29293
0.467588 0.292948 0.292949
0.467647 0.292968 0.292969
0.467705 0.292987 0.292988
0.467764 0.293007 0.293008
0.467822 0.293026 0.293027
0.467881 0.293046 0.293047
0.46794 0.293065 0.293066
0.467998 0.293085 0.293086
0.468057 0.293104 0.293106
0.468115 0.293124 0.293125
0.468174 0.293144 0.293145
0.468233 0.293163 0.293164
0.468291 0.293183 0.293184
0.46835 0.293202 0.293203
0.468408 0.293222 0.293223
0.468467 0.293241 0.293242
0.468526 0.293261 0.293262
0.468584 0.29328 0.293281
0.468643 0.2933 0.293301
0.468701 0.293319 0.29332
0.46876 0.293339 0.29334
0.468819 0.293358 0.293359
0.468877 0.293378 0.293379
0.468936 0.293397 0.293398
0.468995 0.293416 0.293418
0.469053 0.293436 0.293437
0.469112 0.293455 0.293457
0.469171 0.293475 0.293476
0.469229 0.293494 0.293495
0.469288 0.293514 0.293515
0.469347 0.293533 0.293534
0.469405 0.293553 0.293554
0.469464 0.293572 0.293573
0.469523 0.293592 0.293593
0.469581 0.293611 0.293612
0.46964 0.293631 0.293632
0.469699 0.29365 0.293651
0.469757 0.29367 0.293671
0.469816 0.293689 0.29369
0.469875 0.293708 0.29371
0.469933 0.293728 0.293729
0.469992 0.293747 0.293748
0.470051 0.293767 0.293768
0.470109 0.293786 0.293787
0.470168 0.293806 0.293807
0.470227 0.293825 0.293826
0.470285 0.293845 0.293846
0.470344 0.293864 0.293865
0.470403 0.293883 0.293884
0.470462 0.293903 0.293904
0.47052 0.293922 0.293923
0.470579 0.293942 0.293943
0.470638 0.293961 0.293962
0.470696 0.29398 0.293982
0.470755 0.294 0.294001
0.470814 0.294019 0.29402
0.470873 0.294039 0.29404
0.470931 0.294058 0.294059
0.47099 0.294077 0.294079
0.471049 0.294097 0.294098
0.471108 0.294116 0.294117
0.471166 0.294136 0.294137
0.471225 0.294155 0.294156
0.471284 0.294174 0.294176
0.471343 0.294194 0.294195
0.471401 0.294213 0.294214
0.47146 0.294233 0.294234
0.471519 0.294252 0.294253
0.471578 0.294271 0.294272
0.471636 0.294291 0.294292
0.471695 0.29431 0.294311
0.471754 0.294329 0.294331
0.471813 0.294349 0.29435
0.471871 0.294368 0.294369
0.47193 0.294388 0.294389
0.471989 0.294407 0.294408
0.472048 0.294426 0.294427
0.472106 0.294446 0.294447
0.472165 0.294465 0.294466
0.472224 0.294484 0.294485
0.472283 0.294504 0.294505
0.472342 0.294523 0.294524
0.4724 0.294542 0.294543
0.472459 0.294562 0.294563
0.472518 0.294581 0.294582
0.472577 0.2946 0.294601
0.472636 0.29462 0.294621
0.472694 0.294639 0.29464
0.472753 0.294658 0.294659
0.472812 0.294678 0.294679
0.472871 0.294697 0.294698
0.47293 0.294716 0.294717
0.472988 0.294736 0.294737
0.473047 0.294755 0.294756
0.473106 0.294774 0.294775
0.473165 0.294794 0.294795
0.473224 0.294813 0.294814
0.473283 0.294832 0.294833
0.473341 0.294851 0.294853
0.4734 0.294871 0.294872
0.473459 0.29489 0.294891
0.473518 0.294909 0.29491
0.473577 0.294929 0.29493
0.473636 0.294948 0.294949
0.473694 0.294967 0.294968
0.473753 0.294987 0.294988
0.473812 0.295006 0.295007
0.473871 0.295025 0.295026
0.47393 0.295044 0.295045
0.473989 0.295064 0.295065
0.474048 0.295083 0.295084
0.474107 0.295102 0.295103
0.474165 0.295121 0.295123
0.474224 0.295141 0.295142
0.474283 0.29516 0.295161
0.474342 0.295179 0.29518
0.474401 0.295199 0.2952
0.47446 0.295218 0.295219
0.474519 0.295237 0.295238
0.474578 0.295256 0.295257
0.474636 0.295276 0.295277
0.474695 0.295295 0.295296
0.474754 0.295314 0.295315
0.474813 0.295333 0.295334
0.474872 0.295353 0.295354
0.474931 0.295372 0.295373
0.47499 0.295391 0.295392
0.475049 0.29541 0.295411
0.475108 0.295429 0.295431
0.475167 0.295449 0.29545
0.475225 0.295468 0.295469
0.475284 0.295487 0.295488
0.475343 0.295506 0.295507
0.475402 0.295526 0.295527
0.475461 0.295545 0.295546
0.47552 0.295564 0.295565
0.475579 0.295583 0.295584
0.475638 0.295602 0.295604
0.475697 0.295622 0.295623
0.475756 0.295641 0.295642
0.475815 0.29566 0.295661
0.475874 0.295679 0.29568
0.475933 0.295698 0.2957
0.475992 0.295718 0.295719
0.476051 0.295737 0.295738
0.47611 0.295756 0.295757
0.476169 0.295775 0.295776
0.476227 0.295794 0.295795
0.476286 0.295814 0.295815
0.476345 0.295833 0.295834
0.476404 0.295852 0.295853
0.476463 0.295871 0.295872
0.476522 0.29589 0.295891
0.476581 0.295909 0.295911
0.47664 0.295929 0.29593
0.476699 0.295948 0.295949
0.476758 0.295967 0.295968
0.476817 0.295986 0.295987
0.476876 0.296005 0.296006
0.476935 0.296024 0.296025
0.476994 0.296044 0.296045
0.477053 0.296063 0.296064
0.477112 0.296082 0.296083
0.477171 0.296101 0.296102
0.47723 0.29612 0.296121
0.477289 0.296139 0.29614
0.477348 0.296158 0.296159
0.477407 0.296177 0.296179
0.477466 0.296197 0.296198
0.477525 0.296216 0.296217
0.477584 0.296235 0.296236
0.477643 0.296254 0.296255
0.477702 0.296273 0.296274
0.477761 0.296292 0.296293
0.47782 0.296311 0.296312
0.477879 0.29633 0.296332
0.477939 0.29635 0.296351
0.477998 0.296369 0.29637
0.478057 0.296388 0.296389
0.478116 0.296407 0.296408
0.478175 0.296426 0.296427
0.478234 0.296445 0.296446
0.478293 0.296464 0.296465
0.478352 0.296483 0.296484
0.478411 0.296502 0.296504
0.47847 0.296522 0.296523
0.478529 0.296541 0.296542
0.478588 0.29656 0.296561
0.478647 0.296579 0.29658
0.478706 0.296598 0.296599
0.478765 0.296617 0.296618
0.478824 0.296636 0.296637
0.478884 0.296655 0.296656
0.478943 0.296674 0.296675
0.479002 0.296693 0.296694
0.479061 0.296712 0.296713
0.47912 0.296731 0.296732
0.479179 0.29675 0.296752
0.479238 0.296769 0.296771
0.479297 0.296789 0.29679
0.479356 0.296808 0.296809
0.479415 0.296827 0.296828
0.479474 0.296846 0.296847
0.479534 0.296865 0.296866
0.479593 0.296884 0.296885
0.479652 0.296903 0.296904
0.479711 0.296922 0.296923
0.47977 0.296941 0.296942
0.479829 0.29696 0.296961
0.479888 0.296979 0.29698
0.479947 0.296998 0.296999
0.480007 0.297017 0.297018
0.480066 0.297036 0.297037
0.480125 0.297055 0.297056
0.480184 0.297074 0.297075
0.480243 0.297093 0.297094
0.480302 0.297112 0.297113
0.480361 0.297131 0.297132
0.480421 0.29715 0.297151
0.48048 0.297169 0.29717
0.480539 0.297188 0.297189
0.480598 0.297207 0.297208
0.480657 0.297226 0.297227
0.480716 0.297245 0.297246
0.480775 0.297264 0.297265
0.480835 0.297283 0.297284
0.480894 0.297302 0.297303
0.480953 0.297321 0.297322
0.481012 0.29734 0.297341
0.481071 0.297359 0.29736
0.481131 0.297378 0.297379
0.48119 0.297397 0.297398
0.481249 0.297416 0.297417
0.481308 0.297435 0.297436
0.481367 0.297454 0.297455
0.481426 0.297473 0.297474
0.481486 0.297492 0.297493
0.481545 0.297511 0.297512
0.481604 0.29753 0.297531
0.481663 0.297549 0.29755
0.481722 0.297568 0.297569
0.481782 0.297587 0.297588
0.481841 0.297606 0.297607
0.4819 0.297625 0.297626
0.481959 0.297644 0.297645
0.482019 0.297662 0.297664
0.482078 0.297681 0.297683
0.482137 0.2977 0.297702
0.482196 0.297719 0.29772
0.482255 0.297738 0.297739
0.482315 0.297757 0.297758
0.482374 0.297776 0.297777
0.482433 0.297795 0.297796
0.482492 0.297814 0.297815
0.482552 0.297833 0.297834
0.482611 0.297852 0.297853
0.48267 0.297871 0.297872
0.482729 0.29789 0.297891
0.482789 0.297909 0.29791
0.482848 0.297927 0.297929
0.482907 0.297946 0.297948
0.482966 0.297965 0.297966
0.483026 0.297984 0.297985
0.483085 0.298003 0.298004
0.483144 0.298022 0.298023
0.483204 0.298041 0.298042
0.483263 0.29806 0.298061
0.483322 0.298079 0.29808
0.483381 0.298098 0.298099
0.483441 0.298116 0.298118
0.4835 0.298135 0.298136
0.483559 0.298154 0.298155
0.483619 0.298173 0.298174
0.483678 0.298192 0.298193
0.483737 0.298211 0.298212
0.483796 0.29823 0.298231
0.483856 0.298249 0.29825
0.483915 0.298267 0.298269
0.483974 0.298286 0.298287
0.484034 0.298305 0.298306
0.484093 0.298324 0.298325
0.484152 0.298343 0.298344
0.484212 0.298362 0.298363
0.484271 0.298381 0.298382
0.48433 0.298399 0.298401
0.48439 0.298418 0.298419
0.484449 0.298437 0.298438
0.484508 0.298456 0.298457
0.484568 0.298475 0.298476
0.484627 0.298494 0.298495
0.484686 0.298512 0.298514
0.484746 0.298531 0.298532
0.484805 0.29855 0.298551
0.484864 0.298569 0.29857
0.484924 0.298588 0.298589
0.484983 0.298607 0.298608
0.485042 0.298625 0.298627
0.485102 0.298644 0.298645
0.485161 0.298663 0.298664
0.48522 0.298682 0.298683
0.48528 0.298701 0.298702
0.485339 0.298719 0.298721
0.485399 0.298738 0.298739
0.485458 0.298757 0.298758
0.485517 0.298776 0.298777
0.485577 0.298795 0.298796
0.485636 0.298814 0.298815
0.485695 0.298832 0.298833
0.485755 0.298851 0.298852
0.485814 0.29887 0.298871
0.485874 0.298889 0.29889
0.485933 0.298907 0.298909
0.485992 0.298926 0.298927
0.486052 0.298945 0.298946
0.486111 0.298964 0.298965
0.486171 0.298983 0.298984
0.48623 0.299001 0.299002
0.48629 0.29902 0.299021
0.486349 0.299039 0.29904
0.486408 0.299058 0.299059
0.486468 0.299076 0.299078
0.486527 0.299095 0.299096
0.486587 0.299114 0.299115
0.486646 0.299133 0.299134
0.486705 0.299151 0.299153
0.486765 0.29917 0.299171
0.486824 0.299189 0.29919
0.486884 0.299208 0.299209
0.486943 0.299226 0.299228
0.487003 0.299245 0.299246
0.487062 0.299264 0.299265
0.487122 0.299283 0.299284
0.487181 0.299301 0.299303
0.487241 0.29932 0.299321
0.4873 0.299339 0.29934
0.487359 0.299358 0.299359
0.487419 0.299376 0.299377
0.487478 0.299395 0.299396
0.487538 0.299414 0.299415
0.487597 0.299432 0.299434
0.487657 0.299451 0.299452
0.487716 0.29947 0.299471
0.487776 0.299489 0.29949
0.487835 0.299507 0.299508
0.487895 0.299526 0.299527
0.487954 0.299545 0.299546
0.488014 0.299563 0.299565
0.488073 0.299582 0.299583
0.488133 0.299601 0.299602
0.488192 0.299619 0.299621
0.488252 0.299638 0.299639
0.488311 0.299657 0.299658
0.488371 0.299675 0.299677
0.48843 0.299694 0.299695
0.48849 0.299713 0.299714
0.488549 0.299732 0.299733
0.488609 0.29975 0.299751
0.488668 0.299769 0.29977
0.488728 0.299788 0.299789
0.488787 0.299806 0.299807
0.488847 0.299825 0.299826
0.488906 0.299844 0.299845
0.488966 0.299862 0.299863
0.489026 0.299881 0.299882
0.489085 0.2999 0.299901
0.489145 0.299918 0.299919
0.489204 0.299937 0.299938
0.489264 0.299955 0.299957
0.489323 0.299974 0.299975
0.489383 0.299993 0.299994
0.489442 0.300011 0.300013
0.489502 0.30003 0.300031
0.489561 0.300049 0.30005
0.489621 0.300067 0.300068
0.489681 0.300086 0.300087
0.48974 0.300105 0.300106
0.4898 0.300123 0.300124
0.489859 0.300142 0.300143
0.489919 0.30016 0.300162
0.489978 0.300179 0.30018
0.490038 0.300198 0.300199
0.490098 0.300216 0.300217
0.490157 0.300235 0.300236
0.490217 0.300253 0.300255
0.490276 0.300272 0.300273
0.490336 0.300291 0.300292
0.490396 0.300309 0.30031
0.490455 0.300328 0.300329
0.490515 0.300347 0.300348
0.490574 0.300365 0.300366
0.490634 0.300384 0.300385
0.490694 0.300402 0.300403
0.490753 0.300421 0.300422
0.490813 0.300439 0.300441
0.490873 0.300458 0.300459
0.490932 0.300477 0.300478
0.490992 0.300495 0.300496
0.491051 0.300514 0.300515
0.491111 0.300532 0.300534
0.491171 0.300551 0.300552
0.49123 0.300569 0.300571
0.49129 0.300588 0.300589
0.49135 0.300607 0.300608
0.491409 0.300625 0.300626
0.491469 0.300644 0.300645
0.491529 0.300662 0.300663
0.491588 0.300681 0.300682
0.491648 0.300699 0.300701
0.491708 0.300718 0.300719
0.491767 0.300736 0.300738
0.491827 0.300755 0.300756
0.491887 0.300774 0.300775
0.491946 0.300792 0.300793
0.492006 0.300811 0.300812
0.492066 0.300829 0.30083
0.492125 0.300848 0.300849
0.492185 0.300866 0.300867
0.492245 0.300885 0.300886
0.492304 0.300903 0.300904
0.492364 0.300922 0.300923
0.492424 0.30094 0.300941
0.492483 0.300959 0.30096
0.492543 0.300977 0.300979
0.492603 0.300996 0.300997
0.492663 0.301014 0.301016
0.492722 0.301033 0.301034
0.492782 0.301051 0.301053
0.492842 0.30107 0.301071
0.492901 0.301088 0.30109
0.492961 0.301107 0.301108
0.493021 0.301125 0.301127
0.493081 0.301144 0.301145
0.49314 0.301162 0.301164
0.4932 0.301181 0.301182
0.49326 0.301199 0.301201
0.493319 0.301218 0.301219
0.493379 0.301236 0.301237
0.493439 0.301255 0.301256
0.493499 0.301273 0.301274
0.493558 0.301292 0.301293
0.493618 0.30131 0.301311
0.493678 0.301329 0.30133
0.493738 0.301347 0.301348
0.493797 0.301366 0.301367
0.493857 0.301384 0.301385
0.493917 0.301402 0.301404
0.493977 0.301421 0.301422
0.494037 0.301439 0.301441
0.494096 0.301458 0.301459
0.494156 0.301476 0.301477
0.494216 0.301495 0.301496
0.494276 0.301513 0.301514
0.494335 0.301532 0.301533
0.494395 0.30155 0.301551
0.494455 0.301569 0.30157
0.494515 0.301587 0.301588
0.494575 0.301605 0.301607
0.494634 0.301624 0.301625
0.494694 0.301642 0.301643
0.494754 0.301661 0.301662
0.494814 0.301679 0.30168
0.494874 0.301697 0.301699
0.494933 0.301716 0.301717
0.494993 0.301734 0.301736
0.495053 0.301753 0.301754
0.495113 0.301771 0.301772
0.495173 0.30179 0.301791
0.495233 0.301808 0.301809
0.495292 0.301826 0.301828
0.495352 0.301845 0.301846
0.495412 0.301863 0.301864
0.495472 0.301882 0.301883
0.495532 0.3019 0.301901
0.495592 0.301918 0.30192
0.495651 0.301937 0.301938
0.495711 0.301955 0.301956
0.495771 0.301973 0.301975
0.495831 0.301992 0.301993
0.495891 0.30201 0.302011
0.495951 0.302029 0.30203
0.49601 0.302047 0.302048
0.49607 0.302065 0.302067
0.49613 0.302084 0.302085
0.49619 0.302102 0.302103
0.49625 0.30212 0.302122
0.49631 0.302139 0.30214
0.49637 0.302157 0.302158
0.49643 0.302176 0.302177
0.496489 0.302194 0.302195
0.496549 0.302212 0.302213
0.496609 0.302231 0.302232
0.496669 0.302249 0.30225
0.496729 0.302267 0.302268
0.496789 0.302286 0.302287
0.496849 0.302304 0.302305
0.496909 0.302322 0.302324
0.496969 0.302341 0.302342
0.497029 0.302359 0.30236
0.497088 0.302377 0.302378
0.497148 0.302396 0.302397
0.497208 0.302414 0.302415
0.497268 0.302432 0.302433
0.497328 0.302451 0.302452
0.497388 0.302469 0.30247
0.497448 0.302487 0.302488
0.497508 0.302506 0.302507
0.497568 0.302524 0.302525
0.497628 0.302542 0.302543
0.497688 0.30256 0.302562
0.497748 0.302579 0.30258
0.497808 0.302597 0.302598
0.497868 0.302615 0.302617
0.497928 0.302634 0.302635
0.497987 0.302652 0.302653
0.498047 0.30267 0.302671
0.498107 0.302689 0.30269
0.498167 0.302707 0.302708
0.498227 0.302725 0.302726
0.498287 0.302743 0.302745
0.498347 0.302762 0.302763
0.498407 0.30278 0.302781
0.498467 0.302798 0.302799
0.498527 0.302816 0.302818
0.498587 0.302835 0.302836
0.498647 0.302853 0.302854
0.498707 0.302871 0.302872
0.498767 0.30289 0.302891
0.498827 0.302908 0.302909
0.498887 0.302926 0.302927
0.498947 0.302944 0.302946
0.499007 0.302963 0.302964
0.499067 0.302981 0.302982
0.499127 0.302999 0.303
0.499187 0.303017 0.303019
0.499247 0.303036 0.303037
0.499307 0.303054 0.303055
0.499367 0.303072 0.303073
0.499427 0.30309 0.303091
0.499487 0.303108 0.30311
0.499547 0.303127 0.303128
0.499607 0.303145 0.303146
0.499667 0.303163 0.303164
0.499727 0.303181 0.303183
0.499787 0.3032 0.303201
0.499847 0.303218 0.303219
0.499907 0.303236 0.303237
0.499967 0.303254 0.303255
0.500028 0.303272 0.303274
0.500088 0.303291 0.303292
0.500148 0.303309 0.30331
0.500208 0.303327 0.303328
0.500268 0.303345 0.303346
0.500328 0.303363 0.303365
0.500388 0.303382 0.303383
0.500448 0.3034 0.303401
0.500508 0.303418 0.303419
0.500568 0.303436 0.303437
0.500628 0.303454 0.303456
0.500688 0.303473 0.303474
0.500748 0.303491 0.303492
0.500808 0.303509 0.30351
0.500868 0.303527 0.303528
0.500929 0.303545 0.303547
0.500989 0.303564 0.303565
0.501049 0.303582 0.303583
0.501109 0.3036 0.303601
0.501169 0.303618 0.303619
0.501229 0.303636 0.303637
0.501289 0.303654 0.303656
0.501349 0.303672 0.303674
0.501409 0.303691 0.303692
0.50147 0.303709 0.30371
0.50153 0.303727 0.303728
0.50159 0.303745 0.303746
0.50165 0.303763 0.303764
0.50171 0.303781 0.303783
0.50177 0.3038 0.303801
0.50183 0.303818 0.303819
0.50189 0.303836 0.303837
0.501951 0.303854 0.303855
0.502011 0.303872 0.303873
0.502071 0.30389 0.303891
0.502131 0.303908 0.30391
0.502191 0.303926 0.303928
0.502251 0.303945 0.303946
0.502311 0.303963 0.303964
0.502372 0.303981 0.303982
0.502432 0.303999 0.304
0.502492 0.304017 0.304018
0.502552 0.304035 0.304036
0.502612 0.304053 0.304054
0.502672 0.304071 0.304073
0.502733 0.304089 0.304091
0.502793 0.304108 0.304109
0.502853 0.304126 0.304127
0.502913 0.304144 0.304145
0.502973 0.304162 0.304163
0.503034 0.30418 0.304181
0.503094 0.304198 0.304199
0.503154 0.304216 0.304217
0.503214 0.304234 0.304235
0.503274 0.304252 0.304253
0.503335 0.30427 0.304272
0.503395 0.304288 0.30429
0.503455 0.304306 0.304308
0.503515 0.304325 0.304326
0.503575 0.304343 0.304344
0.503636 0.304361 0.304362
0.503696 0.304379 0.30438
0.503756 0.304397 0.304398
0.503816 0.304415 0.304416
0.503876 0.304433 0.304434
0.503937 0.304451 0.304452
0.503997 0.304469 0.30447
0.504057 0.304487 0.304488
0.504117 0.304505 0.304506
0.504178 0.304523 0.304524
0.504238 0.304541 0.304542
0.504298 0.304559 0.30456
0.504358 0.304577 0.304578
0.504419 0.304595 0.304597
0.504479 0.304613 0.304615
0.504539 0.304631 0.304633
0.504599 0.304649 0.304651
0.50466 0.304667 0.304669
0.50472 0.304685 0.304687
0.50478 0.304703 0.304705
0.504841 0.304721 0.304723
0.504901 0.304739 0.304741
0.504961 0.304757 0.304759
0.505021 0.304775 0.304777
0.505082 0.304793 0.304795
0.505142 0.304811 0.304813
0.505202 0.304829 0.304831
0.505263 0.304847 0.304849
0.505323 0.304865 0.304867
0.505383 0.304883 0.304885
0.505443 0.304901 0.304903
